Station_Id_C Year_Data Mon_Data Day_Data Hour_Data EVSS V03099 Time_Dev_WQ Lat_Dev Lon_Dev PRS_HWC GPH WIN_D WIN_S TEM DPT DTD
59280 2020 5 30 12 8192.0000 20200530111536 855.0000 0.0112 0.0519 555.0000 999999.0000 999999.0000 999999.0000 -1.2000 -1.3000 0.1000 
59280 2020 5 30 12 8192.0000 20200530111536 1724.0000 0.0431 0.1502 271.0000 999999.0000 999999.0000 999999.0000 -33.7000 -35.8000 2.1000 
59280 2020 5 30 12 8192.0000 20200530111536 1738.0000 0.0442 0.1524 268.0000 999999.0000 999999.0000 999999.0000 -34.4000 -36.5000 2.1000 
59280 2020 5 30 12 8192.0000 20200530111536 1735.0000 0.0438 0.1517 269.0000 999999.0000 999999.0000 999999.0000 36.7000 32.9000 3.8000 
59280 2020 5 30 12 8192.0000 20200530111536 1315.0000 0.0199 0.0991 387.0000 999999.0000 999999.0000 999999.0000 -15.4000 -16.6000 1.2000 
59280 2020 5 30 12 8192.0000 20200530111536 596.0000 0.0046 0.0274 669.0000 999999.0000 999999.0000 999999.0000 10.2000 4.2000 6.0000 
59280 2020 5 30 12 8192.0000 20200530111536 1410.0000 0.0237 0.1130 360.0000 999999.0000 999999.0000 999999.0000 -18.7000 -20.4000 1.7000 
59280 2020 5 30 12 8192.0000 20200530111536 1336.0000 0.0207 0.1024 382.0000 999999.0000 999999.0000 999999.0000 -16.1000 -19.6000 3.5000 
59280 2020 5 30 12 8192.0000 20200530111536 3316.0000 0.1179 0.3283 717.0000 999999.0000 999999.0000 999999.0000 14.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3323.0000 0.1178 0.3283 731.0000 999999.0000 999999.0000 999999.0000 13.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3264.0000 0.1170 0.3264 628.0000 999999.0000 999999.0000 999999.0000 6.2000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3296.0000 0.1177 0.3280 683.0000 999999.0000 999999.0000 999999.0000 10.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3326.0000 0.1178 0.3283 647.0000 999999.0000 999999.0000 999999.0000 39.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3329.0000 0.1178 0.3283 1.0000 999999.0000 999999.0000 999999.0000 0.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3328.0000 0.1178 0.3283 657.0000 999999.0000 999999.0000 999999.0000 -89.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3325.0000 0.1178 0.3283 27.0000 999999.0000 999999.0000 999999.0000 0.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3325.0000 0.1178 0.3283 1.0000 999999.0000 999999.0000 999999.0000 0.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3136.0000 0.1143 0.3144 428.0000 999999.0000 999999.0000 999999.0000 -8.2000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3202.0000 0.1156 0.3215 527.0000 999999.0000 999999.0000 999999.0000 -2.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3138.0000 0.1143 0.3144 431.0000 999999.0000 999999.0000 999999.0000 -11.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3123.0000 0.1142 0.3131 408.0000 999999.0000 999999.0000 999999.0000 -9.2000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3118.0000 0.1141 0.3125 402.0000 999999.0000 999999.0000 999999.0000 -12.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3133.0000 0.1143 0.3138 424.0000 999999.0000 999999.0000 999999.0000 -11.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3223.0000 0.1160 0.3233 560.0000 999999.0000 999999.0000 999999.0000 0.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3217.0000 0.1158 0.3227 551.0000 999999.0000 999999.0000 999999.0000 2.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3254.0000 0.1167 0.3257 610.0000 999999.0000 999999.0000 999999.0000 8.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3216.0000 0.1158 0.3227 548.0000 999999.0000 999999.0000 999999.0000 -0.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3408.0000 0.1181 0.3291 1.0000 999999.0000 999999.0000 999999.0000 1.2000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3378.0000 0.1179 0.3286 833.0000 999999.0000 999999.0000 999999.0000 -89.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3377.0000 0.1179 0.3286 1.0000 999999.0000 999999.0000 999999.0000 0.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3380.0000 0.1179 0.3286 837.0000 999999.0000 999999.0000 999999.0000 -89.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3372.0000 0.1179 0.3285 822.0000 999999.0000 999999.0000 999999.0000 18.1000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3366.0000 0.1179 0.3284 815.0000 999999.0000 999999.0000 999999.0000 17.6000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3387.0000 0.1180 0.3288 847.0000 999999.0000 999999.0000 999999.0000 19.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3405.0000 0.1181 0.3291 1000.0000 999999.0000 999999.0000 999999.0000 -89.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3389.0000 0.1180 0.3288 1.0000 999999.0000 999999.0000 999999.0000 0.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3381.0000 0.1180 0.3287 1.0000 999999.0000 999999.0000 999999.0000 0.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3375.0000 0.1179 0.3286 826.0000 999999.0000 999999.0000 999999.0000 18.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3386.0000 0.1180 0.3287 844.0000 999999.0000 999999.0000 999999.0000 19.1000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2923.0000 0.1019 0.2875 176.0000 999999.0000 999999.0000 999999.0000 -51.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2920.0000 0.1019 0.2875 173.0000 999999.0000 999999.0000 999999.0000 -56.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2940.0000 0.1029 0.2902 192.0000 999999.0000 999999.0000 999999.0000 -53.1000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2929.0000 0.1022 0.2884 181.0000 999999.0000 999999.0000 999999.0000 -55.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2896.0000 0.1006 0.2838 151.0000 999999.0000 999999.0000 999999.0000 -65.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2894.0000 0.1002 0.2829 150.0000 999999.0000 999999.0000 999999.0000 -64.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2913.0000 0.1016 0.2866 166.0000 999999.0000 999999.0000 999999.0000 -54.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3030.0000 0.1089 0.3017 287.0000 999999.0000 999999.0000 999999.0000 -27.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3036.0000 0.1093 0.3024 295.0000 999999.0000 999999.0000 999999.0000 -27.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3034.0000 0.1093 0.3024 293.0000 999999.0000 999999.0000 999999.0000 -23.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3018.0000 0.1081 0.3004 274.0000 999999.0000 999999.0000 999999.0000 -32.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2987.0000 0.1061 0.2968 240.0000 999999.0000 999999.0000 999999.0000 -37.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3028.0000 0.1089 0.3017 286.0000 999999.0000 999999.0000 999999.0000 -24.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2852.0000 0.0989 0.2779 119.0000 999999.0000 999999.0000 999999.0000 -70.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2834.0000 0.0985 0.2760 107.0000 999999.0000 999999.0000 999999.0000 -74.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2859.0000 0.0992 0.2792 124.0000 999999.0000 999999.0000 999999.0000 -73.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2603.0000 0.0865 0.2673 105.0000 999999.0000 999999.0000 999999.0000 -73.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2481.0000 0.0858 0.2557 120.0000 999999.0000 999999.0000 999999.0000 -75.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2829.0000 0.0985 0.2760 105.0000 999999.0000 999999.0000 999999.0000 -73.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2691.0000 0.0925 0.2688 94.1000 999999.0000 999999.0000 999999.0000 -78.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2890.0000 0.1002 0.2829 146.0000 999999.0000 999999.0000 999999.0000 -66.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3027.0000 0.1089 0.3017 284.0000 999999.0000 999999.0000 999999.0000 -28.2000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2893.0000 0.1002 0.2829 149.0000 999999.0000 999999.0000 999999.0000 -58.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2884.0000 0.0999 0.2820 141.0000 999999.0000 999999.0000 999999.0000 -68.1000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2876.0000 0.0994 0.2805 135.0000 999999.0000 999999.0000 999999.0000 -70.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2888.0000 0.0999 0.2820 145.0000 999999.0000 999999.0000 999999.0000 -66.6000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3075.0000 0.1118 0.3073 344.0000 999999.0000 999999.0000 999999.0000 -19.8000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3071.0000 0.1115 0.3065 338.0000 999999.0000 999999.0000 999999.0000 -17.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3080.0000 0.1118 0.3073 350.0000 999999.0000 999999.0000 999999.0000 -19.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3065.0000 0.1111 0.3058 330.0000 999999.0000 999999.0000 999999.0000 -17.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3060.0000 0.1108 0.3050 324.0000 999999.0000 999999.0000 999999.0000 -18.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3078.0000 0.1118 0.3073 348.0000 999999.0000 999999.0000 999999.0000 -15.3000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3068.0000 0.1111 0.3058 334.0000 999999.0000 999999.0000 999999.0000 -21.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3113.0000 0.1137 0.3117 395.0000 999999.0000 999999.0000 999999.0000 -9.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3098.0000 0.1128 0.3095 374.0000 999999.0000 999999.0000 999999.0000 -16.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3383.0000 0.1180 0.3287 838.0000 999999.0000 999999.0000 999999.0000 -89.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3088.0000 0.1124 0.3088 360.0000 999999.0000 999999.0000 999999.0000 -18.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3094.0000 0.1128 0.3095 368.0000 999999.0000 999999.0000 999999.0000 -13.1000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3054.0000 0.1104 0.3044 317.0000 999999.0000 999999.0000 999999.0000 -18.9000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3048.0000 0.1100 0.3037 309.0000 999999.0000 999999.0000 999999.0000 -23.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3039.0000 0.1096 0.3030 298.0000 999999.0000 999999.0000 999999.0000 -25.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3037.0000 0.1093 0.3024 297.0000 999999.0000 999999.0000 999999.0000 -23.5000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3045.0000 0.1100 0.3037 306.0000 999999.0000 999999.0000 999999.0000 -20.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2887.0000 0.0999 0.2820 144.0000 999999.0000 999999.0000 999999.0000 -62.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 3059.0000 0.1108 0.3050 323.0000 999999.0000 999999.0000 999999.0000 -22.8000 999999.0000 999998.0000 
59280 2020 5 30 12 65536.0000 20200530111536 2039.0000 0.0662 0.1910 200.0000 12527.0000 244.0000 16.0000 999999.0000 999999.0000 999998.0000 
59280 2020 5 30 12 65536.0000 20200530111536 2308.0000 0.0801 0.2298 150.0000 14302.0000 251.0000 16.0000 -66.4000 999999.0000 999998.0000 
59280 2020 5 30 12 65536.0000 20200530111536 1615.0000 0.0358 0.1374 300.0000 9750.0000 238.0000 13.0000 -28.1000 -29.8000 1.7000 
59280 2020 5 30 12 65536.0000 20200530111536 1808.0000 0.0497 0.1612 250.0000 11031.0000 237.0000 16.0000 -38.2000 -40.8000 2.6000 
59280 2020 5 30 12 8192.0000 20200530111536 0.0000 -0.0102 -0.0013 1000.0000 999999.0000 999999.0000 999999.0000 26.0000 25.8000 0.2000 
59280 2020 5 30 12 8192.0000 20200530111536 594.0000 0.0046 0.0274 670.0000 999999.0000 999999.0000 999999.0000 10.3000 4.2000 6.1000 
59280 2020 5 30 12 65536.0000 20200530111536 2639.0000 0.0879 0.2678 100.0000 16680.0000 224.0000 7.0000 -75.7000 999999.0000 999998.0000 
59280 2020 5 30 12 65536.0000 20200530111536 122.0000 -0.0058 -0.0017 925.0000 771.0000 192.0000 6.0000 22.9000 22.9000 0.0000 
59280 2020 5 30 12 65536.0000 20200530111536 251.0000 0.0003 0.0020 850.0000 1507.0000 242.0000 6.0000 19.7000 17.8000 1.9000 
59280 2020 5 30 12 131072.0000 20200530111536 0.0000 -0.0102 -0.0013 1000.4000 80.0000 0.0000 0.0000 26.0000 25.8000 0.2000 
59280 2020 5 30 12 65536.0000 20200530111536 1.0000 -0.0102 -0.0014 1000.0000 84.0000 0.0000 0.0000 26.0000 25.4000 0.6000 
59280 2020 5 30 12 65536.0000 20200530111536 990.0000 0.0141 0.0637 500.0000 5894.0000 258.0000 10.0000 -4.8000 -8.6000 3.8000 
59280 2020 5 30 12 65536.0000 20200530111536 1273.0000 0.0187 0.0939 400.0000 7620.0000 254.0000 13.0000 -14.1000 -16.2000 2.1000 
59280 2020 5 30 12 65536.0000 20200530111536 533.0000 0.0033 0.0223 700.0000 3161.0000 256.0000 10.0000 12.0000 4.5000 7.5000 
59280 2020 5 30 12 8192.0000 20200530111536 2599.0000 0.0862 0.2673 106.0000 999999.0000 999999.0000 999999.0000 -73.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2691.0000 0.0925 0.2688 94.1000 999999.0000 999999.0000 999999.0000 -78.7000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2175.0000 0.0743 0.2107 173.0000 999999.0000 999999.0000 999999.0000 -59.0000 -63.1000 4.1000 
59280 2020 5 30 12 8192.0000 20200530111536 2483.0000 0.0858 0.2557 119.0000 999999.0000 999999.0000 999999.0000 -75.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 2789.0000 0.0978 0.2738 85.6000 999999.0000 999999.0000 999999.0000 -76.4000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 1236.0000 0.0175 0.0895 411.0000 999999.0000 999999.0000 999999.0000 -13.1000 -14.3000 1.2000 
59280 2020 5 30 12 8192.0000 20200530111536 1286.0000 0.0190 0.0953 396.0000 999999.0000 999999.0000 999999.0000 -14.4000 -18.9000 4.5000 
59280 2020 5 30 12 8192.0000 20200530111536 855.0000 0.0112 0.0519 555.0000 999999.0000 999999.0000 999999.0000 -1.2000 -1.3000 0.1000 
59280 2020 5 30 12 8192.0000 20200530111536 1126.0000 0.0156 0.0773 450.0000 999999.0000 999999.0000 999999.0000 -8.8000 -16.1000 7.3000 
59280 2020 5 30 12 8192.0000 20200530111536 1939.0000 0.0589 0.1773 220.0000 999999.0000 999999.0000 999999.0000 -45.5000 -48.6000 3.1000 
59280 2020 5 30 12 8192.0000 20200530111536 2057.0000 0.0673 0.1937 196.0000 999999.0000 999999.0000 999999.0000 999999.0000 999999.0000 999998.0000 
59280 2020 5 30 12 8192.0000 20200530111536 1315.0000 0.0199 0.0991 387.0000 999999.0000 999999.0000 999999.0000 -15.4000 -16.6000 1.2000 
59280 2020 5 30 12 8192.0000 20200530111536 1398.0000 0.0230 0.1112 364.0000 999999.0000 999999.0000 999999.0000 -18.2000 -20.0000 1.8000 
59280 2020 5 31 0 65536.0000 20200530231554 992.0000 0.0341 0.0589 500.0000 5904.0000 232.0000 13.0000 -3.8000 -7.3000 3.5000 
59280 2020 5 31 0 8192.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.0000 999999.0000 999999.0000 999999.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 8192.0000 20200530231554 546.0000 0.0106 0.0247 691.0000 999999.0000 999999.0000 999999.0000 11.0000 6.1000 4.9000 
59280 2020 5 31 0 65536.0000 20200530231554 4.0000 -0.0102 -0.0014 1000.0000 101.0000 0.0000 0.0000 25.8000 25.0000 0.8000 
59280 2020 5 31 0 131072.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.4000 80.0000 0.0000 0.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 65536.0000 20200530231554 250.0000 -0.0038 0.0035 850.0000 1523.0000 233.0000 7.0000 18.7000 18.3000 0.4000 
59280 2020 5 31 0 65536.0000 20200530231554 122.0000 -0.0083 -0.0013 925.0000 788.0000 217.0000 5.0000 22.7000 22.3000 0.4000 
59280 2020 5 31 0 8192.0000 20200530231554 697.0000 0.0187 0.0359 621.0000 999999.0000 999999.0000 999999.0000 4.9000 3.2000 1.7000 
59280 2020 5 31 0 65536.0000 20200530231554 529.0000 0.0098 0.0234 700.0000 3171.0000 234.0000 10.0000 11.1000 6.8000 4.3000 
59280 2020 5 31 0 8192.0000 20200530231554 1067.0000 0.0384 0.0671 472.0000 999999.0000 999999.0000 999999.0000 -7.0000 -7.4000 0.4000 
59280 2020 5 31 0 8192.0000 20200530231554 1015.0000 0.0357 0.0612 491.0000 999999.0000 999999.0000 999999.0000 -4.8000 -9.4000 4.6000 
59280 2020 5 31 0 8192.0000 20200530231554 1261.0000 0.0470 0.0903 409.0000 999999.0000 999999.0000 999999.0000 -13.1000 -15.3000 2.2000 
59280 2020 5 31 0 65536.0000 20200530231554 2692.0000 0.1128 0.3201 100.0000 16752.0000 261.0000 7.0000 -75.7000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 2984.0000 0.1066 0.3312 70.0000 18800.0000 999999.0000 999999.0000 -75.9000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 2071.0000 0.0868 0.2220 200.0000 12532.0000 246.0000 20.0000 -50.7000 -56.3000 5.6000 
59280 2020 5 31 0 65536.0000 20200530231554 2351.0000 0.1068 0.2736 150.0000 14347.0000 249.0000 20.0000 -64.2000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 546.0000 0.0106 0.0247 691.0000 999999.0000 999999.0000 999999.0000 11.2000 6.3000 4.9000 
59280 2020 5 31 0 8192.0000 20200530231554 697.0000 0.0187 0.0359 621.0000 999999.0000 999999.0000 999999.0000 5.1000 3.4000 1.7000 
59280 2020 5 31 0 8192.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.0000 999999.0000 999999.0000 999999.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 65536.0000 20200530231554 1837.0000 0.0766 0.1799 250.0000 11041.0000 265.0000 19.0000 -38.7000 -45.2000 6.5000 
59280 2020 5 31 0 65536.0000 20200530231554 250.0000 -0.0038 0.0035 850.0000 1524.0000 233.0000 7.0000 18.7000 18.3000 0.4000 
59280 2020 5 31 0 65536.0000 20200530231554 529.0000 0.0098 0.0234 700.0000 3172.0000 234.0000 10.0000 11.2000 6.9000 4.3000 
59280 2020 5 31 0 65536.0000 20200530231554 4.0000 -0.0102 -0.0014 1000.0000 101.0000 0.0000 0.0000 25.8000 25.0000 0.8000 
59280 2020 5 31 0 65536.0000 20200530231554 122.0000 -0.0083 -0.0013 925.0000 788.0000 217.0000 5.0000 22.7000 22.3000 0.4000 
59280 2020 5 31 0 65536.0000 20200530231554 1289.0000 0.0485 0.0939 400.0000 7638.0000 246.0000 14.0000 -13.7000 -16.1000 2.4000 
59280 2020 5 31 0 65536.0000 20200530231554 1634.0000 0.0726 0.1444 300.0000 9761.0000 255.0000 17.0000 -28.8000 -33.2000 4.4000 
59280 2020 5 31 0 65536.0000 20200530231554 992.0000 0.0341 0.0589 500.0000 5907.0000 232.0000 13.0000 -3.6000 -7.1000 3.5000 
59280 2020 5 31 0 8192.0000 20200530231554 2962.0000 0.1075 0.3315 71.9000 999999.0000 999999.0000 999999.0000 -74.4000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 3001.0000 0.1060 0.3310 68.6000 999999.0000 999999.0000 999999.0000 -75.7000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 2781.0000 0.1142 0.3268 89.6000 999999.0000 999999.0000 999999.0000 -79.0000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 2886.0000 0.1104 0.3310 79.4000 999999.0000 999999.0000 999999.0000 -78.1000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 2656.0000 0.1115 0.3181 105.0000 999999.0000 999999.0000 999999.0000 -73.7000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 1212.0000 0.0450 0.0842 424.0000 999999.0000 999999.0000 999999.0000 -10.7000 -13.5000 2.8000 
59280 2020 5 31 0 8192.0000 20200530231554 1483.0000 0.0626 0.1209 341.0000 999999.0000 999999.0000 999999.0000 -22.6000 -23.4000 0.8000 
59280 2020 5 31 0 8192.0000 20200530231554 1015.0000 0.0357 0.0612 491.0000 999999.0000 999999.0000 999999.0000 -4.7000 -9.3000 4.6000 
59280 2020 5 31 0 8192.0000 20200530231554 1067.0000 0.0384 0.0671 472.0000 999999.0000 999999.0000 999999.0000 -6.8000 -7.2000 0.4000 
59280 2020 5 31 0 8192.0000 20200530231554 2479.0000 0.1125 0.2968 130.0000 999999.0000 999999.0000 999999.0000 -71.1000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 2589.0000 0.1112 0.3135 113.0000 999999.0000 999999.0000 999999.0000 -71.4000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 1673.0000 0.0739 0.1515 290.0000 999999.0000 999999.0000 999999.0000 -29.9000 -35.4000 5.5000 
59280 2020 5 31 0 8192.0000 20200530231554 2100.0000 0.0891 0.2275 194.0000 999999.0000 999999.0000 999999.0000 -52.1000 -57.8000 5.7000 
59280 2020 5 31 0 131072.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.4000 80.0000 0.0000 0.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 65536.0000 20200530231554 3707.0000 0.0993 0.2507 30.0000 24004.0000 106.0000 13.0000 -51.3000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 4043.0000 0.1092 0.2166 20.0000 26664.0000 88.0000 12.0000 -49.3000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 2985.0000 0.1065 0.3311 70.0000 18800.0000 36.0000 4.0000 -75.7000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 3264.0000 0.0991 0.3125 50.0000 20789.0000 76.0000 11.0000 -63.8000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 2692.0000 0.1128 0.3201 100.0000 16752.0000 261.0000 7.0000 -75.7000 999999.0000 999998.0000 
59280 2020 5 31 0 8192.0000 20200530231554 697.0000 0.0187 0.0359 621.0000 999999.0000 999999.0000 999999.0000 5.1000 3.4000 1.7000 
59280 2020 5 31 0 8192.0000 20200530231554 1015.0000 0.0357 0.0612 491.0000 999999.0000 999999.0000 999999.0000 -4.7000 -9.3000 4.6000 
59280 2020 5 31 0 8192.0000 20200530231554 546.0000 0.0106 0.0247 691.0000 999999.0000 999999.0000 999999.0000 11.2000 6.3000 4.9000 
59280 2020 5 31 0 8192.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.0000 999999.0000 999999.0000 999999.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 65536.0000 20200530231554 529.0000 0.0098 0.0234 700.0000 3172.0000 234.0000 10.0000 11.2000 6.9000 4.3000 
59280 2020 5 31 0 65536.0000 20200530231554 250.0000 -0.0038 0.0035 850.0000 1524.0000 233.0000 7.0000 18.7000 18.3000 0.4000 
59280 2020 5 31 0 65536.0000 20200530231554 4.0000 -0.0102 -0.0014 1000.0000 101.0000 0.0000 0.0000 25.8000 25.0000 0.8000 
59280 2020 5 31 0 65536.0000 20200530231554 122.0000 -0.0083 -0.0013 925.0000 788.0000 217.0000 5.0000 22.7000 22.3000 0.4000 
59280 2020 5 31 0 131072.0000 20200530231554 0.0000 -0.0102 -0.0013 1002.4000 80.0000 0.0000 0.0000 25.9000 25.9000 0.0000 
59280 2020 5 31 0 65536.0000 20200530231554 2071.0000 0.0868 0.2220 200.0000 12532.0000 246.0000 20.0000 -50.7000 -56.3000 5.6000 
59280 2020 5 31 0 65536.0000 20200530231554 2351.0000 0.1068 0.2736 150.0000 14347.0000 249.0000 20.0000 -64.2000 999999.0000 999998.0000 
59280 2020 5 31 0 65536.0000 20200530231554 1837.0000 0.0766 0.1799 250.0000 11041.0000 265.0000 19.0000 -38.7000 -45.2000 6.5000 
59280 2020 5 31 0 65536.0000 20200530231554 1289.0000 0.0485 0.0939 400.0000 7638.0000 246.0000 14.0000 -13.7000 -16.1000 2.4000 
59280 2020 5 31 0 65536.0000 20200530231554 1634.0000 0.0726 0.1444 300.0000 9761.0000 255.0000 17.0000 -28.8000 -33.2000 4.4000 
59280 2020 5 31 0 8192.0000 20200530231554 4360.0000 0.1184 0.1692 13.4000 999999.0000 999999.0000 999999.0000 -43.0000 999999.0000 999998.0000 
